Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
202,225.69,19.59,3.26,0.737,19.38,12.55,0.2,0.829,150.0,58.8,75.0,Medium (50-70%),Emergency (>130°C)
203,225.27,18.98,3.0,0.702,19.08,13.52,0.23,0.893,89.2,54.6,86.17609853581905,Medium (50-70%),High (85-105°C)
204,225.41,10.77,2.07,0.852,19.18,9.2,0.14,0.808,47.7,52.0,84.19963298587606,Light (<50%),Normal (<85°C)
205,225.57,29.38,5.73,0.865,19.22,13.58,0.18,0.708,115.4,58.2,82.99403648423102,Heavy (>70%),Critical (105-130°C)
206,226.49,34.98,6.26,0.79,19.21,13.53,0.2,0.788,149.3,74.3,75.0,Heavy (>70%),Emergency (>130°C)
207,228.55,25.82,4.33,0.733,19.08,8.65,0.12,0.741,34.3,44.6,89.62216128526558,Heavy (>70%),Normal (<85°C)
208,226.45,16.68,3.29,0.872,19.59,12.43,0.18,0.719,145.4,75.0,75.05066450584144,Light (<50%),Emergency (>130°C)
209,229.33,16.24,3.14,0.842,19.5,13.09,0.21,0.835,87.2,60.4,79.3808832900509,Light (<50%),High (85-105°C)
210,229.4,12.33,2.27,0.803,19.17,14.49,0.21,0.774,143.9,42.9,75.0,Light (<50%),Emergency (>130°C)
211,227.29,26.6,4.67,0.772,19.04,11.28,0.16,0.744,79.8,34.8,89.94380092078285,Heavy (>70%),Normal (<85°C)
212,227.83,22.13,3.88,0.769,19.41,7.39,0.1,0.72,123.4,52.2,80.16202779453631,Medium (50-70%),Critical (105-130°C)
213,229.79,15.06,2.9,0.838,19.08,12.2,0.17,0.732,141.7,39.2,75.0,Light (<50%),Emergency (>130°C)
214,225.83,19.91,3.42,0.761,19.42,8.87,0.14,0.831,113.6,20.1,79.52994817536474,Medium (50-70%),Critical (105-130°C)
215,225.05,27.39,5.32,0.863,19.59,10.38,0.15,0.726,35.7,46.8,91.15296698494082,Heavy (>70%),Normal (<85°C)
216,225.69,29.34,5.64,0.851,19.08,14.94,0.21,0.729,92.3,20.6,88.25424011502271,Heavy (>70%),High (85-105°C)
217,225.76,20.29,3.83,0.837,19.52,7.69,0.11,0.72,119.6,61.3,81.4494905664277,Medium (50-70%),Critical (105-130°C)
218,226.38,12.11,2.22,0.811,19.36,11.86,0.2,0.856,111.9,79.4,76.24856769834413,Light (<50%),Critical (105-130°C)
219,228.74,17.39,2.83,0.711,19.54,14.64,0.23,0.799,40.9,55.0,85.27064759852956,Light (<50%),Normal (<85°C)
220,229.67,13.3,2.66,0.872,19.34,9.92,0.16,0.837,120.8,86.8,75.0,Light (<50%),Critical (105-130°C)
221,225.2,11.51,2.22,0.858,19.3,12.03,0.19,0.8,78.1,69.1,80.26240320720369,Light (<50%),Normal (<85°C)
222,226.55,22.78,3.82,0.741,19.48,11.29,0.17,0.778,105.0,78.4,86.70987513229463,Medium (50-70%),High (85-105°C)
223,229.23,11.45,1.88,0.717,19.26,10.63,0.17,0.822,65.0,71.9,84.1944988336716,Light (<50%),Normal (<85°C)
224,225.82,33.83,6.15,0.805,19.47,12.77,0.18,0.733,42.6,74.7,85.13806875351841,Heavy (>70%),Normal (<85°C)
225,229.04,16.8,2.74,0.713,19.43,11.61,0.16,0.715,83.0,45.2,81.73534824311723,Light (<50%),Normal (<85°C)
226,225.51,24.35,4.64,0.845,19.14,11.07,0.15,0.709,133.1,37.1,76.55348023147157,Medium (50-70%),Emergency (>130°C)
227,229.29,23.82,4.82,0.883,19.44,10.35,0.15,0.764,78.2,70.4,88.44612282767875,Medium (50-70%),Normal (<85°C)
228,229.51,14.48,2.86,0.861,19.59,14.63,0.2,0.714,84.2,39.8,83.33390752067237,Light (<50%),Normal (<85°C)
229,226.0,24.1,4.14,0.761,19.37,10.71,0.17,0.818,87.7,74.1,87.33538062312974,Medium (50-70%),High (85-105°C)
230,225.03,20.25,3.4,0.747,19.21,13.72,0.23,0.875,144.0,20.1,76.98184705805468,Medium (50-70%),Emergency (>130°C)
231,227.65,15.95,2.9,0.798,19.04,14.98,0.24,0.842,38.4,84.5,84.09747592222224,Light (<50%),Normal (<85°C)
232,229.87,12.12,2.0,0.719,19.08,13.56,0.18,0.715,96.8,50.4,80.87502674622928,Light (<50%),High (85-105°C)
233,229.0,27.52,5.34,0.847,19.19,9.18,0.13,0.715,51.9,74.6,88.57816533731,Heavy (>70%),Normal (<85°C)
234,227.03,23.4,4.74,0.893,19.12,9.47,0.14,0.753,41.7,31.0,90.46098942432599,Medium (50-70%),Normal (<85°C)
235,229.18,18.19,2.99,0.718,19.15,9.85,0.15,0.803,110.3,38.2,79.4466035082032,Medium (50-70%),Critical (105-130°C)
236,228.74,16.25,2.94,0.792,19.48,8.12,0.11,0.702,129.1,88.8,75.0,Light (<50%),Critical (105-130°C)
237,228.22,24.56,4.22,0.752,19.49,7.17,0.1,0.713,138.0,51.0,77.85464967375682,Heavy (>70%),Emergency (>130°C)
238,225.21,21.52,3.56,0.734,19.34,13.57,0.2,0.779,30.6,67.8,84.94956366284217,Medium (50-70%),Normal (<85°C)
239,229.42,10.87,2.05,0.824,19.15,9.36,0.14,0.782,94.7,24.3,79.22395754867489,Light (<50%),High (85-105°C)
240,227.63,25.77,5.04,0.86,19.48,14.92,0.25,0.856,71.2,58.1,91.2351438237079,Heavy (>70%),Normal (<85°C)
241,225.9,17.97,3.02,0.744,19.54,13.23,0.18,0.712,149.0,57.1,77.84040301191487,Medium (50-70%),Emergency (>130°C)
242,228.28,16.66,3.28,0.863,19.55,7.45,0.13,0.899,54.0,79.3,86.55566270709883,Light (<50%),Normal (<85°C)
243,225.88,24.81,4.83,0.861,19.42,14.31,0.2,0.706,113.2,86.3,82.38401863121393,Heavy (>70%),Critical (105-130°C)
244,229.41,22.31,3.9,0.762,19.29,7.72,0.11,0.747,53.9,56.9,85.95146863685756,Medium (50-70%),Normal (<85°C)
245,228.58,32.97,6.55,0.869,19.19,7.18,0.11,0.817,139.8,74.2,77.80077234025012,Heavy (>70%),Emergency (>130°C)
246,229.71,19.89,3.29,0.72,19.18,8.09,0.11,0.732,143.7,75.4,77.13622868899951,Medium (50-70%),Emergency (>130°C)
247,228.47,33.22,6.5,0.857,19.13,11.71,0.16,0.735,64.7,68.2,87.63609447954971,Heavy (>70%),Normal (<85°C)
248,226.96,34.86,7.07,0.893,19.02,11.82,0.2,0.884,146.0,35.5,78.27602998430595,Heavy (>70%),Emergency (>130°C)
249,226.19,34.56,5.74,0.734,19.53,7.71,0.13,0.842,105.6,82.1,75.0,Heavy (>70%),Critical (105-130°C)
250,226.28,12.7,2.01,0.7,19.23,12.86,0.22,0.894,135.8,54.5,75.0,Light (<50%),Emergency (>130°C)
251,229.32,26.27,5.04,0.837,19.1,7.59,0.13,0.869,63.3,42.3,90.62637365223999,Heavy (>70%),Normal (<85°C)
252,228.66,23.68,4.76,0.88,19.06,11.75,0.18,0.823,86.4,22.2,87.33131133199235,Medium (50-70%),High (85-105°C)
253,225.51,15.14,2.52,0.738,19.42,12.78,0.21,0.846,59.6,39.7,81.99956351453696,Light (<50%),Normal (<85°C)
254,225.77,19.02,3.38,0.786,19.18,12.3,0.19,0.82,51.6,21.8,87.81130722304081,Medium (50-70%),Normal (<85°C)
255,226.54,19.94,3.6,0.798,19.4,7.73,0.12,0.809,49.7,82.0,85.48517386846396,Medium (50-70%),Normal (<85°C)
256,226.13,16.71,2.69,0.712,19.45,12.34,0.17,0.717,69.3,57.9,86.34239149929074,Light (<50%),Normal (<85°C)
257,229.09,20.47,3.78,0.807,19.52,10.8,0.18,0.876,85.6,25.5,89.20136518441477,Medium (50-70%),High (85-105°C)
258,229.0,26.94,5.08,0.824,19.07,13.06,0.18,0.735,148.1,88.1,75.0,Heavy (>70%),Emergency (>130°C)
259,227.18,34.93,6.55,0.825,19.5,9.06,0.16,0.882,139.4,24.7,75.0,Heavy (>70%),Emergency (>130°C)
260,227.29,31.84,6.2,0.857,19.37,11.18,0.17,0.784,78.0,30.4,89.63478450027782,Heavy (>70%),Normal (<85°C)
261,227.81,12.52,2.16,0.757,19.32,9.75,0.15,0.782,74.1,54.0,81.53155801188001,Light (<50%),Normal (<85°C)
262,228.04,27.34,4.41,0.708,19.53,9.65,0.14,0.748,118.7,84.5,79.3391648603443,Heavy (>70%),Critical (105-130°C)
263,226.4,22.29,4.23,0.839,19.06,13.95,0.19,0.727,146.8,51.0,75.0,Medium (50-70%),Emergency (>130°C)
264,225.94,15.28,2.99,0.865,19.44,13.08,0.22,0.873,128.0,56.1,75.0,Light (<50%),Critical (105-130°C)
265,229.26,31.98,5.18,0.706,19.12,13.66,0.23,0.867,57.7,52.0,89.59051887506735,Heavy (>70%),Normal (<85°C)
266,227.53,25.89,4.27,0.725,19.02,9.98,0.16,0.819,48.8,80.9,88.48347576093659,Heavy (>70%),Normal (<85°C)
267,228.74,27.22,4.71,0.757,19.23,8.3,0.13,0.814,145.7,80.0,77.13852158948663,Heavy (>70%),Emergency (>130°C)
268,225.1,29.51,5.67,0.854,19.01,14.29,0.23,0.829,100.9,20.6,89.60107333010514,Heavy (>70%),High (85-105°C)
269,228.21,20.6,3.64,0.775,19.21,9.02,0.14,0.793,110.3,77.7,78.85706635757876,Medium (50-70%),Critical (105-130°C)
270,229.22,19.36,3.68,0.829,19.37,9.39,0.13,0.722,34.9,89.2,87.43328132671537,Medium (50-70%),Normal (<85°C)
271,229.46,17.47,2.93,0.73,19.46,14.2,0.24,0.861,125.7,62.0,78.63620171138733,Light (<50%),Critical (105-130°C)
272,229.99,16.49,2.97,0.784,19.23,7.28,0.12,0.842,97.4,33.3,81.98469116588835,Light (<50%),High (85-105°C)
273,229.53,26.8,4.93,0.801,19.51,13.73,0.23,0.875,49.3,26.8,90.23875465495792,Heavy (>70%),Normal (<85°C)
274,225.92,26.99,4.68,0.767,19.05,9.84,0.16,0.849,64.8,75.2,89.70364166463423,Heavy (>70%),Normal (<85°C)
275,227.35,31.66,5.88,0.817,19.57,7.57,0.13,0.878,88.6,80.7,81.89271931121003,Heavy (>70%),High (85-105°C)
276,225.69,15.01,2.65,0.782,19.34,14.25,0.22,0.792,65.9,70.1,83.49047279969038,Light (<50%),Normal (<85°C)
277,228.17,10.12,1.74,0.755,19.46,8.35,0.14,0.853,87.2,73.4,78.36018044119386,Light (<50%),High (85-105°C)
278,229.83,19.58,3.19,0.708,19.12,9.98,0.13,0.703,66.6,78.3,86.01646936862764,Medium (50-70%),Normal (<85°C)
279,228.47,18.61,3.09,0.726,19.23,11.71,0.17,0.733,128.3,40.9,80.9335054536238,Medium (50-70%),Critical (105-130°C)
280,229.44,34.89,6.16,0.769,19.54,9.87,0.14,0.738,143.6,84.3,75.0,Heavy (>70%),Emergency (>130°C)
281,228.67,24.74,4.15,0.734,19.22,12.2,0.17,0.707,134.8,37.9,75.0,Heavy (>70%),Emergency (>130°C)
282,228.27,10.49,2.01,0.838,19.25,10.04,0.16,0.809,85.4,30.7,82.73499372827217,Light (<50%),High (85-105°C)
283,228.31,16.75,3.14,0.821,19.08,13.65,0.19,0.721,115.4,28.2,75.0,Light (<50%),Critical (105-130°C)
284,226.31,23.08,3.87,0.74,19.42,9.36,0.13,0.708,88.1,34.5,87.51489939739561,Medium (50-70%),High (85-105°C)
285,229.53,30.88,5.91,0.834,19.09,7.72,0.12,0.802,116.0,27.1,77.63806653613132,Heavy (>70%),Critical (105-130°C)
286,227.32,12.5,2.09,0.735,19.02,9.32,0.15,0.86,65.5,71.7,81.22599617522347,Light (<50%),Normal (<85°C)
287,228.32,14.26,2.51,0.772,19.26,11.97,0.2,0.876,38.4,77.0,81.12549927225058,Light (<50%),Normal (<85°C)
288,226.93,31.27,6.1,0.86,19.39,13.38,0.19,0.723,112.6,24.1,79.81225090897102,Heavy (>70%),Critical (105-130°C)
289,229.01,26.96,4.54,0.736,19.23,9.87,0.13,0.706,111.2,78.7,80.6388124381213,Heavy (>70%),Critical (105-130°C)
290,227.06,11.15,1.9,0.752,19.19,12.64,0.2,0.836,121.4,60.4,78.59490192530527,Light (<50%),Critical (105-130°C)
291,227.62,27.51,4.5,0.719,19.4,8.99,0.13,0.769,110.2,46.9,82.80369834568303,Heavy (>70%),Critical (105-130°C)
292,228.22,13.92,2.76,0.87,19.51,13.96,0.19,0.715,87.5,36.9,81.85995194446976,Light (<50%),High (85-105°C)
293,227.02,15.87,2.85,0.792,19.48,10.58,0.18,0.871,82.0,28.3,83.13701564302666,Light (<50%),Normal (<85°C)
294,227.79,10.0,1.64,0.718,19.36,11.95,0.18,0.761,89.5,34.5,81.1928256399167,Light (<50%),High (85-105°C)
295,226.11,21.36,3.92,0.812,19.37,10.79,0.17,0.831,115.1,28.0,81.4896516569032,Medium (50-70%),Critical (105-130°C)
296,229.82,17.3,3.2,0.804,19.42,7.37,0.1,0.733,44.3,70.2,82.35263020159482,Light (<50%),Normal (<85°C)
297,229.65,19.82,3.6,0.791,19.47,12.73,0.18,0.722,78.0,84.9,87.92151379087689,Medium (50-70%),Normal (<85°C)
298,228.29,33.9,5.63,0.727,19.3,11.24,0.15,0.71,142.0,78.7,75.0,Heavy (>70%),Emergency (>130°C)
299,227.89,28.26,4.68,0.726,19.23,11.8,0.2,0.877,89.0,46.9,90.00078763986834,Heavy (>70%),High (85-105°C)
300,229.82,34.26,6.23,0.791,19.08,10.3,0.17,0.84,119.1,40.9,84.2065362323876,Heavy (>70%),Critical (105-130°C)
301,228.16,15.02,2.83,0.825,19.17,9.76,0.16,0.834,147.7,65.5,75.0,Light (<50%),Emergency (>130°C)
302,225.58,18.81,3.38,0.796,19.34,12.34,0.19,0.783,119.0,78.9,82.6381899586276,Medium (50-70%),Critical (105-130°C)
303,225.13,13.63,2.56,0.834,19.12,13.0,0.18,0.732,62.3,37.5,85.9007818441355,Light (<50%),Normal (<85°C)
304,225.16,30.35,4.92,0.72,19.52,12.92,0.22,0.873,118.3,59.3,80.11291596352166,Heavy (>70%),Critical (105-130°C)
305,228.32,33.16,5.89,0.778,19.57,14.81,0.22,0.763,94.9,20.9,84.960354276964,Heavy (>70%),High (85-105°C)
306,229.15,32.79,6.32,0.841,19.39,13.04,0.2,0.809,101.2,74.3,85.1179765551046,Heavy (>70%),High (85-105°C)
307,225.93,14.34,2.6,0.803,19.23,10.43,0.16,0.811,43.0,60.9,80.50441709339486,Light (<50%),Normal (<85°C)
308,225.77,18.07,2.9,0.71,19.56,11.92,0.19,0.832,87.3,60.1,84.50988604628267,Medium (50-70%),High (85-105°C)
309,225.92,11.7,2.12,0.801,19.25,11.3,0.16,0.718,54.2,34.9,82.20796706866355,Light (<50%),Normal (<85°C)
310,227.65,34.92,6.88,0.865,19.59,7.07,0.12,0.834,81.8,83.3,88.08765408230559,Heavy (>70%),Normal (<85°C)
311,226.6,32.9,6.63,0.889,19.23,11.32,0.16,0.757,139.1,77.5,75.0,Heavy (>70%),Emergency (>130°C)
312,229.49,14.81,2.73,0.803,19.57,8.34,0.15,0.891,93.2,20.5,80.55485256713789,Light (<50%),High (85-105°C)
313,227.12,12.6,2.31,0.808,19.42,14.81,0.25,0.855,106.5,85.8,75.0,Light (<50%),Critical (105-130°C)
314,225.44,11.36,2.2,0.859,19.33,11.6,0.17,0.746,58.8,47.2,83.97989619698313,Light (<50%),Normal (<85°C)
315,227.67,26.04,4.89,0.824,19.45,11.68,0.19,0.84,35.9,85.0,86.41951566431338,Heavy (>70%),Normal (<85°C)
316,228.83,20.94,3.73,0.779,19.4,10.79,0.17,0.807,43.8,47.4,88.62222661237544,Medium (50-70%),Normal (<85°C)
317,228.39,32.85,6.44,0.859,19.44,9.99,0.17,0.89,95.1,58.9,82.09145614566339,Heavy (>70%),High (85-105°C)
318,229.73,17.62,3.44,0.85,19.54,9.75,0.15,0.783,106.4,55.9,78.39297864603898,Medium (50-70%),Critical (105-130°C)
319,225.91,29.99,5.89,0.87,19.51,14.46,0.25,0.899,83.7,58.5,86.53676777200242,Heavy (>70%),Normal (<85°C)
320,227.44,18.27,3.02,0.726,19.39,7.8,0.12,0.824,137.7,42.2,75.6425097985356,Medium (50-70%),Emergency (>130°C)
321,227.83,19.11,3.32,0.763,19.26,7.04,0.1,0.749,54.2,71.8,88.03891838725424,Medium (50-70%),Normal (<85°C)
322,229.39,21.57,3.82,0.772,19.18,11.41,0.16,0.735,101.6,78.9,83.93970395178076,Medium (50-70%),High (85-105°C)
323,229.43,11.91,1.95,0.715,19.01,11.06,0.15,0.706,98.6,48.4,81.97040797175436,Light (<50%),High (85-105°C)
324,229.99,21.8,4.29,0.855,19.22,8.79,0.14,0.854,117.2,40.4,81.61650180899929,Medium (50-70%),Critical (105-130°C)
325,228.31,31.2,6.13,0.861,19.37,8.33,0.13,0.803,81.9,32.5,90.40775942650447,Heavy (>70%),Normal (<85°C)
326,227.42,18.97,3.21,0.744,19.29,7.5,0.11,0.774,32.3,34.5,88.78393034938466,Medium (50-70%),Normal (<85°C)
327,225.23,34.51,5.95,0.765,19.42,11.17,0.19,0.866,129.7,38.4,78.24589033397315,Heavy (>70%),Critical (105-130°C)
328,228.27,30.89,5.66,0.803,19.23,14.26,0.22,0.803,70.4,80.7,85.47551095341223,Heavy (>70%),Normal (<85°C)
329,225.69,14.14,2.28,0.715,19.39,8.69,0.12,0.737,71.6,70.2,80.75076697662485,Light (<50%),Normal (<85°C)
330,227.41,21.97,3.71,0.742,19.1,13.67,0.18,0.704,32.3,60.1,85.95680789769139,Medium (50-70%),Normal (<85°C)
331,225.28,16.46,2.73,0.736,19.57,11.79,0.19,0.813,29.3,70.4,82.27761008485838,Light (<50%),Normal (<85°C)
332,229.96,31.68,5.35,0.734,19.5,11.81,0.2,0.859,127.9,32.7,78.948013823681,Heavy (>70%),Critical (105-130°C)
333,227.27,24.76,4.2,0.746,19.23,7.87,0.11,0.74,132.7,55.3,75.0,Heavy (>70%),Emergency (>130°C)
334,228.07,10.98,2.15,0.857,19.3,7.94,0.12,0.796,43.0,62.2,86.48769520531961,Light (<50%),Normal (<85°C)
335,227.61,19.26,3.11,0.709,19.32,8.84,0.15,0.86,124.1,46.7,83.4801228094724,Medium (50-70%),Critical (105-130°C)
336,225.49,13.35,2.39,0.795,19.14,13.87,0.2,0.757,134.8,48.6,75.0,Light (<50%),Emergency (>130°C)
337,225.59,10.18,1.91,0.831,19.41,9.53,0.14,0.772,46.0,65.6,81.47693228330941,Light (<50%),Normal (<85°C)
338,226.38,27.02,5.21,0.851,19.25,13.27,0.2,0.796,72.5,58.8,89.95648382391326,Heavy (>70%),Normal (<85°C)
339,228.68,31.37,5.97,0.832,19.45,10.57,0.17,0.84,46.9,35.0,87.30117222617338,Heavy (>70%),Normal (<85°C)
340,228.53,14.02,2.86,0.893,19.0,7.73,0.11,0.729,140.9,50.5,75.0,Light (<50%),Emergency (>130°C)
341,226.92,34.61,6.46,0.823,19.31,12.69,0.2,0.819,143.3,77.4,75.0,Heavy (>70%),Emergency (>130°C)
342,229.02,17.15,2.78,0.707,19.36,11.13,0.16,0.746,47.8,22.5,81.51045143148161,Light (<50%),Normal (<85°C)
343,228.9,18.83,3.36,0.779,19.35,11.14,0.18,0.847,35.4,26.3,88.42428574474472,Medium (50-70%),Normal (<85°C)
344,229.82,16.91,3.19,0.821,19.12,14.44,0.23,0.815,59.1,48.5,81.61104639553298,Light (<50%),Normal (<85°C)
345,229.01,33.92,6.8,0.875,19.49,11.6,0.19,0.839,145.8,59.4,77.20654528800237,Heavy (>70%),Emergency (>130°C)
346,227.3,24.67,3.95,0.705,19.07,7.54,0.12,0.827,149.3,67.4,75.0,Heavy (>70%),Emergency (>130°C)
347,225.05,30.8,5.2,0.75,19.06,12.39,0.2,0.864,36.4,85.2,85.3072273474064,Heavy (>70%),Normal (<85°C)
348,229.74,27.08,5.49,0.882,19.3,8.6,0.14,0.847,134.3,34.5,75.0,Heavy (>70%),Emergency (>130°C)
349,225.53,33.0,6.21,0.835,19.4,11.91,0.2,0.853,93.6,23.0,86.55608398797334,Heavy (>70%),High (85-105°C)
350,229.48,31.72,5.81,0.798,19.59,14.33,0.21,0.756,54.3,60.4,85.28230383677548,Heavy (>70%),Normal (<85°C)
351,227.51,19.84,3.78,0.837,19.1,14.81,0.24,0.84,83.6,68.2,86.05630859974627,Medium (50-70%),Normal (<85°C)
352,228.06,16.49,3.05,0.81,19.14,10.77,0.17,0.823,72.0,54.9,83.00297826172246,Light (<50%),Normal (<85°C)
353,226.4,14.5,2.38,0.726,19.35,8.83,0.12,0.72,60.2,36.5,83.05744376224001,Light (<50%),Normal (<85°C)
354,225.75,30.14,5.0,0.735,19.3,14.96,0.25,0.87,90.6,70.4,84.60350355761594,Heavy (>70%),High (85-105°C)
355,226.99,27.26,4.41,0.712,19.49,10.81,0.17,0.826,82.3,43.4,89.39314447635726,Heavy (>70%),Normal (<85°C)
356,225.1,13.03,2.56,0.873,19.58,8.59,0.14,0.815,106.8,32.2,77.6624812329131,Light (<50%),Critical (105-130°C)
357,228.68,32.24,5.72,0.776,19.17,12.05,0.17,0.729,47.6,76.5,86.92670231581643,Heavy (>70%),Normal (<85°C)
358,225.36,14.05,2.36,0.746,19.19,9.33,0.13,0.753,106.3,39.0,77.77075932057804,Light (<50%),Critical (105-130°C)
359,229.83,20.35,3.45,0.737,19.01,12.82,0.2,0.832,142.7,69.0,75.0,Medium (50-70%),Emergency (>130°C)
360,229.39,23.71,3.83,0.705,19.24,13.12,0.18,0.717,59.3,30.9,89.67218955794559,Medium (50-70%),Normal (<85°C)
361,226.42,25.66,4.22,0.726,19.5,7.23,0.12,0.833,132.8,42.8,79.20724328283694,Heavy (>70%),Emergency (>130°C)
362,227.22,34.24,6.54,0.84,19.11,11.78,0.19,0.826,105.2,59.5,80.4515049004924,Heavy (>70%),Critical (105-130°C)
363,227.7,30.12,5.4,0.788,19.22,9.08,0.13,0.761,27.0,77.1,85.83495133178913,Heavy (>70%),Normal (<85°C)
364,229.61,33.67,6.15,0.795,19.01,10.44,0.15,0.759,55.4,20.5,85.89425623886055,Heavy (>70%),Normal (<85°C)
365,225.82,28.43,4.99,0.778,19.23,9.1,0.14,0.784,56.5,73.5,91.09403056402036,Heavy (>70%),Normal (<85°C)
366,228.71,30.22,5.41,0.783,19.51,8.46,0.13,0.758,105.3,63.2,77.22818619174099,Heavy (>70%),Critical (105-130°C)
367,225.25,23.37,3.88,0.737,19.06,9.15,0.15,0.843,116.4,36.3,81.28473005560916,Medium (50-70%),Critical (105-130°C)
368,229.0,34.95,6.35,0.793,19.47,9.64,0.16,0.869,144.1,23.9,75.0,Heavy (>70%),Emergency (>130°C)
369,229.21,30.43,6.04,0.866,19.07,13.15,0.19,0.75,121.9,51.0,79.15298790337057,Heavy (>70%),Critical (105-130°C)
370,227.61,34.55,6.25,0.795,19.41,9.5,0.14,0.765,104.4,23.0,86.06556003612607,Heavy (>70%),High (85-105°C)
371,225.99,32.19,6.35,0.873,19.13,7.9,0.12,0.827,66.9,31.7,84.71678956766803,Heavy (>70%),Normal (<85°C)
372,225.21,29.59,5.3,0.795,19.36,9.97,0.14,0.718,46.4,26.4,91.85539699062822,Heavy (>70%),Normal (<85°C)
373,225.3,26.11,4.94,0.84,19.47,8.01,0.12,0.747,147.7,75.2,78.01889589715047,Heavy (>70%),Emergency (>130°C)
374,228.45,18.95,3.15,0.727,19.54,10.88,0.17,0.788,63.2,68.8,86.59720723036814,Medium (50-70%),Normal (<85°C)
375,226.38,30.78,6.15,0.883,19.33,7.55,0.11,0.731,63.4,38.4,85.44713070899974,Heavy (>70%),Normal (<85°C)
376,225.93,10.47,2.06,0.871,19.47,8.91,0.15,0.844,108.0,57.7,76.63440342174765,Light (<50%),Critical (105-130°C)
377,228.07,18.07,3.41,0.828,19.07,11.19,0.15,0.713,129.7,29.1,79.1662607599456,Medium (50-70%),Critical (105-130°C)
378,227.86,30.91,5.86,0.832,19.32,12.61,0.18,0.751,72.1,62.4,85.08421650428483,Heavy (>70%),Normal (<85°C)
379,229.45,12.0,2.37,0.86,19.04,11.46,0.19,0.888,78.2,45.8,84.02195945682304,Light (<50%),Normal (<85°C)
380,225.35,17.6,3.53,0.889,19.58,7.78,0.13,0.845,92.4,33.3,84.64669367488675,Medium (50-70%),High (85-105°C)
381,228.75,20.38,3.36,0.721,19.38,9.86,0.15,0.792,108.8,81.8,76.0625386116847,Medium (50-70%),Critical (105-130°C)
382,225.79,34.96,6.23,0.789,19.21,9.52,0.16,0.898,66.9,46.0,88.79524011077112,Heavy (>70%),Normal (<85°C)
383,227.82,15.35,2.98,0.853,19.56,9.03,0.16,0.892,82.0,47.8,86.10282807652098,Light (<50%),Normal (<85°C)
384,229.97,17.55,3.07,0.76,19.13,13.85,0.19,0.704,128.1,68.3,81.3677673506352,Medium (50-70%),Critical (105-130°C)
385,225.77,10.94,1.9,0.771,19.08,9.94,0.15,0.816,55.7,76.8,81.66279786163274,Light (<50%),Normal (<85°C)
386,228.62,29.82,5.01,0.735,19.5,12.52,0.2,0.815,138.6,61.7,75.0,Heavy (>70%),Emergency (>130°C)
387,225.28,29.27,5.08,0.77,19.49,10.33,0.18,0.874,134.0,35.9,78.37225585443215,Heavy (>70%),Emergency (>130°C)
388,226.91,17.62,2.83,0.708,19.32,8.2,0.13,0.8,54.2,23.5,88.69539657388452,Medium (50-70%),Normal (<85°C)
389,227.52,15.55,2.68,0.758,19.24,8.06,0.11,0.717,97.3,23.5,79.06147540966876,Light (<50%),High (85-105°C)
390,225.65,13.37,2.45,0.812,19.29,12.22,0.17,0.739,102.8,71.5,77.20023492346864,Light (<50%),High (85-105°C)
391,229.62,12.24,2.34,0.834,19.25,9.79,0.14,0.764,100.0,21.7,82.800477546814,Light (<50%),High (85-105°C)
392,227.21,13.65,2.2,0.709,19.49,8.6,0.13,0.775,120.2,79.7,75.0,Light (<50%),Critical (105-130°C)
393,229.34,30.5,4.92,0.703,19.42,7.89,0.12,0.79,29.8,34.6,85.4359740102768,Heavy (>70%),Normal (<85°C)
394,227.42,28.25,4.68,0.728,19.42,7.15,0.11,0.817,108.6,23.0,81.3338943291742,Heavy (>70%),Critical (105-130°C)
395,225.27,26.37,4.17,0.702,19.23,9.17,0.15,0.87,108.2,80.5,81.50350586041345,Heavy (>70%),Critical (105-130°C)
396,226.9,34.42,5.62,0.72,19.19,13.93,0.22,0.806,49.9,55.0,86.07217641924925,Heavy (>70%),Normal (<85°C)
397,227.65,18.34,3.25,0.779,19.09,9.77,0.14,0.77,103.9,36.5,87.47737709114729,Medium (50-70%),High (85-105°C)
398,229.39,32.26,6.39,0.863,19.02,11.44,0.16,0.756,45.7,82.8,86.27181708033372,Heavy (>70%),Normal (<85°C)
399,228.06,25.64,4.36,0.745,19.14,8.22,0.14,0.894,138.9,43.0,75.0,Heavy (>70%),Emergency (>130°C)
400,229.0,31.56,5.51,0.762,19.42,11.19,0.16,0.727,149.5,88.3,75.0,Heavy (>70%),Emergency (>130°C)
401,227.79,33.72,5.56,0.724,19.19,14.04,0.23,0.845,121.1,81.6,78.65130557317357,Heavy (>70%),Critical (105-130°C)
402,229.47,33.33,5.77,0.755,19.47,7.85,0.11,0.737,120.8,62.8,77.436547602808,Heavy (>70%),Critical (105-130°C)
403,228.44,18.98,3.63,0.838,19.29,11.02,0.17,0.821,114.6,46.2,81.17977948843553,Medium (50-70%),Critical (105-130°C)
404,225.16,29.11,4.61,0.703,19.16,10.3,0.17,0.848,148.6,73.0,79.9313870079158,Heavy (>70%),Emergency (>130°C)
